"filename", "language", "JavaScript", "PHP", "JSON", "YAML", "Markdown", "PostCSS", "XML", "Docker", "Makefile", "Shell Script", "Happy", "reStructuredText", "pip requirements", "Python", "Dotenv", "Assembly", "Properties", "HTML", "Ruby", "CSV", "TypeScript", "Ini", "Batch", "Log", "MS SQL", "comment", "blank", "total"
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ArgumentResolver\ServiceValueResolverTest.php", "PHP", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 128
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ArgumentResolver\TraceableValueResolverTest.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 59
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ArgumentResolver\UidValueResolverTest.php", "PHP", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 114
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ArgumentResolver\UploadedFileValueResolverTest.php", "PHP", 0, 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 52, 538
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ContainerControllerResolverTest.php", "PHP", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 41, 201
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ControllerResolverTest.php", "PHP", 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60, 317
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\ErrorControllerTest.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 93
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\TraceableArgumentResolverTest.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 46
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Controller\TraceableControllerResolverTest.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 45
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\Compiler.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\ConfigDataCollectorTest.php", "PHP", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 97
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\DataCollectorTest.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 93
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\DumpDataCollectorTest.php", "PHP", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 37, 181
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\ExceptionDataCollectorTest.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 66
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\LoggerDataCollectorTest.php", "PHP", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 221
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\MemoryDataCollectorTest.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 60
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\RequestDataCollectorTest.php", "PHP", 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 83, 466
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\RouterDataCollectorTest.php", "PHP", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 90
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DataCollector\TimeDataCollectorTest.php", "PHP", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 43, 159
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Debug\ErrorHandlerConfiguratorTest.php", "PHP", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 100
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Debug\TraceableEventDispatcherTest.php", "PHP", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 123
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\ControllerArgumentValueResolverPassTest.php", "PHP", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30, 132
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\FragmentRendererPassTest.php", "PHP", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 72
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\LazyLoadingFragmentHandlerTest.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 44
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\LoggerPassTest.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 68
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\MergeExtensionConfigurationPassTest.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 74
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\RegisterControllerArgumentLocatorsPassTest.php", "PHP", 0, 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 175, 806
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\RegisterLocaleAwareServicesPassTest.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 69
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\RemoveEmptyControllerArgumentLocatorsPassTest.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 111
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\ResettableServicePassTest.php", "PHP", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 114
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\DependencyInjection\ServicesResetterTest.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 77
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\AddRequestFormatsListenerTest.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 59
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\CacheAttributeListenerTest.php", "PHP", 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 97, 475
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\DebugHandlersListenerTest.php", "PHP", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 149
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\DisallowRobotsIndexingListenerTest.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 48
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\DumpListenerTest.php", "PHP", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 138
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\ErrorListenerTest.php", "PHP", 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 82, 472
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\FragmentListenerTest.php", "PHP", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 120
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\IsSignatureValidAttributeListenerTest.php", "PHP", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 184
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\LocaleAwareListenerTest.php", "PHP", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 25, 126
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\LocaleListenerTest.php", "PHP", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59, 273
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\ProfilerListenerTest.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 100
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\ResponseListenerTest.php", "PHP", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34, 135
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\RouterListenerTest.php", "PHP", 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66, 371
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\SessionListenerTest.php", "PHP", 0, 710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 213, 935
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\SurrogateListenerTest.php", "PHP", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 68
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\EventListener\ValidateRequestListenerTest.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 48
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Event\ControllerArgumentsEventTest.php", "PHP", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 92
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Event\ControllerEventTest.php", "PHP", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 73
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Event\ExceptionEventTest.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 28
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\AccessDeniedHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\BadRequestHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\ConflictHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\GoneHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\HttpExceptionTest.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 98
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\LengthRequiredHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\LockedHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\MethodNotAllowedHttpExceptionTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 52
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\NotAcceptableHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\NotFoundHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\PreconditionFailedHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\PreconditionRequiredHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\ServiceUnavailableHttpExceptionTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 52
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\TooManyRequestsHttpExceptionTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 52
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\UnauthorizedHttpExceptionTest.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 52
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\UnprocessableEntityHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Exception\UnsupportedMediaTypeHttpExceptionTest.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\AcmeFooBundle\AcmeFooBundle.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 50
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\AcmeFooBundle\Resources\config\definition.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\AcmeFooBundle\Resources\config\services.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Attribute\Bar.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 22
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Attribute\Baz.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 18
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Attribute\Foo.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\ClearableService.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\AttributeController.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 38
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\BasicTypesController.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 20
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\CacheAttributeController.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 31
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\ExtendingRequest.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\ExtendingSession.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\NullableController.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 20
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\Controller\VariadicController.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 20
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\DataCollector\CloneVarDataCollector.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 43
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\DataCollector\DummyController.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 50
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\ExtensionNotValidBundle\DependencyInjection\ExtensionNotValidExtension.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 21
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\ExtensionNotValidBundle\ExtensionNotValidBundle.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\ExtensionPresentBundle\DependencyInjection\ExtensionPresentExtension.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 23
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\ExtensionPresentBundle\ExtensionPresentBundle.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\IntEnum.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 19
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\IsSignatureValidAttributeController.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 23
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\IsSignatureValidAttributeMethodsController.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 43
"c:\Users\Brahim\Desktop\Prenoting\vendor\symfony\http-kernel\Tests\Fixtures\KernelWithoutBundles.php", "PHP", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 39
